hours_per_week_sports,hours_per_week_clubs,hours_per_week_volunteering,academic_stress_level,social_interaction_level,physical_activity_level,sleep_quality_score,diet_quality_score,internet_usage_hours,self_esteem_score,mental_health_condition
-2.0971435518806416,-3.800648692180841,1.4018930119050474,-3.230267040414132,-1.4768379639716893,-2.3855191044306565,0.7870291443078575,-0.5579572134989814,-0.1307273103175135,-1.5274295975061074,Moderate
5.916952322064699,-1.1018782279770378,2.3082362442708315,2.2767874536951362,-1.069047911480578,-2.304655121772993,1.1572350383128274,-2.2832601117860363,2.9960946172030765,0.6174679819447283,At Risk
3.2840470703133446,2.314454450319062,2.058263600850239,1.674216064692315,-2.7224322604769657,-1.0944912368267177,3.8806343430448385,-2.740751852528296,-0.30206719262718784,2.1953617766366604,At Risk
3.3357985197941304,0.5554291763380391,-2.4334171035517995,-2.238780791137124,2.455579050063669,-1.1811221622242323,0.8097127325934184,-0.5139154855493331,-1.1677859968156274,0.3153513186044343,Healthy
2.2903159679826097,1.2959924409262937,-2.559454563035386,-1.000227221683947,2.380109664546149,-3.743859573189538,1.7203900756132695,1.4698105545579039,-4.0173792685135385,2.0686174321392206,Healthy
-0.4992325951411022,-1.1650674849736797,1.2125353753590744,-0.4660625973197374,0.4979844379835865,-1.6298619769495604,1.14468612588308,1.8203635890877257,-0.4652031838068955,0.5627255746734267,Severe
-0.6009380801545009,-4.620061613132271,1.8102491930791527,-0.026467395568884777,-1.4738676547063927,1.3504008608464342,-1.2739474922496097,0.8682447446154169,3.183720838615912,2.158454973836009,Severe
0.43331053932525626,-2.8163923253146668,1.5881682056088482,0.4512058301614874,-2.7604658511004954,-1.7123426053324153,1.094055298083557,-0.4585104221409395,-0.21335778081853873,3.8037734642756487,At Risk
-1.4286806283130047,-3.3118952161763002,0.9650899348561812,-3.328799044786452,-0.8408094428409485,-1.9692247457207386,2.5126898131069395,1.6729035748966856,-0.9676326596678102,2.033335272898817,Healthy
4.277520508953759,-0.1273056692810477,0.06437748435637536,2.9894429665496354,-2.0281022947698677,-1.4097753572747374,0.7614620308642075,0.16566758184181274,3.5704426087414833,0.6306219385397939,At Risk
3.3337745395298053,0.4723633109244611,-2.669857128695571,-1.6160390000737634,3.307436933224633,-3.242600854730281,1.2769918062973324,1.351597517326115,-3.2145500035801904,2.2168294888690423,Healthy
-3.294952181578133,-6.40285230739657,4.390332086178828,-3.9186263943913655,-1.267161592687708,1.1833436624359503,-0.3244928949732462,-1.1771437117207761,2.3854493881633614,-0.8321948752926835,Moderate
5.425031502834291,-3.1810850435575193,0.9715941954502498,-1.1122541498947447,-1.4300343765438193,-1.4611675456629436,2.0859281524186253,-2.130345884341385,2.1325222887601427,3.5406434803568496,At Risk
-4.1356753472348515,-0.6628043334928625,-2.628240684984864,-2.595381892629981,-0.43774744183880254,0.832267681847084,-0.9852848991245247,0.654498740024872,-3.0453773321413835,1.1411927033893279,Healthy
1.6249314114067446,0.5720701280114805,1.2245328813543435,2.7144674988600164,-1.7843622475402547,-1.3684993652953894,0.9240953986824751,-0.7828297935280804,-0.4197464948553853,2.3969853110430654,At Risk
2.0564457025481437,-2.2643621753651173,1.2546156355818867,1.7455562308706685,1.180512361478188,-1.615846104667051,-2.248749029844349,-0.2888011834913151,1.5606955935431044,-0.6772322293150621,At Risk
-1.7370068489719863,-6.937263197995401,1.7582593825840016,-3.149924627634914,-3.4251174180387265,-0.9552903487582604,0.8471652997460755,1.4490460524435864,3.790636139202149,0.6225592911253509,Severe
-1.8872046154362832,-4.557395053570712,2.7799205956910455,-1.2039963158071916,-1.2642461363060482,-2.1602006471235833,-0.4692102314780444,-0.7166648393368314,-0.4862364225226028,0.6319143240313938,Moderate
2.8808681623121193,-2.1387319763729113,1.3493678765139676,1.0580589494371704,-1.67915254107792,-1.447787091524938,0.5075094002569444,-1.386563933630484,1.3005981643651825,2.363221105958833,At Risk
6.06354705493098,2.6972855849515924,0.9335136691796925,2.8809001985421574,-1.972265762787759,-1.618324896514048,3.641045813144006,-1.6852145483153944,1.6526726104376557,1.7795799477674907,At Risk
-4.644523297931286,-0.8835972709851162,2.788413330457872,-3.051777945205409,-2.77001112497655,-0.41362929034803986,2.5706680145881258,-0.39105683144835734,0.8931371253787823,-4.676068176109197,Moderate
-2.2907307644113075,-9.81753355201873,3.9675873677386573,-3.590188087138159,-2.911498832555673,1.1029557213429197,-0.929959259318891,0.39452961167987777,5.155935893344828,1.5927469264992136,Severe
2.7208719434573982,-1.4582998398626739,0.8518169482301777,1.166930853189991,-2.851886460958055,-0.9695944317751265,1.6792471493766448,-0.5304837115743779,1.860611051495823,3.022693248872585,At Risk
3.3688575576062827,0.12563904316237515,1.3598773233701094,1.192417660968153,-1.1492123967932435,-0.9463456806465139,2.4289291737796717,-0.8625912699419693,0.03419456617633654,3.7299635810581697,Severe
9.514305302511646,1.2490686363434886,0.5774937342868187,3.170097446888308,-0.535995482744371,-2.317184990491534,2.3143226402689563,-2.171782008526599,4.046375770335613,0.7600604963157827,At Risk
2.1283151282366983,0.39440393128480505,-2.512669898348764,-0.5588841006725306,3.7154461703135993,-0.32005248388618845,0.4324027429866659,3.8928701195569633,-1.2388630540371934,3.27071507373209,Healthy
3.067375474965628,-3.0634383283211157,1.8752479816214505,-3.3436628138429896,-0.40864668729578923,-0.7473474322407014,3.0612391522855837,-1.0559855866586751,2.196809962830373,1.0604065882773153,Moderate
-1.8439487571757833,-5.689566373096541,4.350628786238918,0.4265643107620918,-3.04210820213056,-3.4061424044578397,0.0032308723428917663,-0.08162672608875021,0.6505513216542546,1.2722623350274322,Severe
-1.9806359848917299,-0.9346640702378283,-0.3832531275024993,2.241656957622989,-1.65066579783106,-0.5364561925931199,-1.2796632061508437,2.9599208383660214,1.7491674681804132,-0.5172402942206764,Severe
-1.3746386640379573,-3.8766177609734678,1.617844713349476,-0.7056582029362035,-2.0383561603376874,-1.6819201440723448,0.4611373529048304,1.5059062447078913,1.6938062236173397,0.3038605997818806,Severe
-1.137410179156889,-4.859376581046898,1.5979313313925148,-6.008283993891665,-0.6494338722370948,-0.14674060539030886,0.044312695808236935,-3.666445407180774,1.3984981486070258,-3.4063344989370155,Moderate
-0.4869754417872489,4.607613269511985,-0.2651030148746345,2.228678629735759,-1.7739661753287195,-1.7686142374504092,1.5517610479156885,-2.1626989849905236,-3.6377624657507797,-0.5791709057430874,Moderate
2.0951612210963146,2.242271503254993,-0.543086980825553,-0.9667244539163004,-0.46055788678169085,-2.6236815848472537,3.4322910862604257,-1.2842099205270998,-2.519891629412348,0.5823729482714657,Moderate
0.6395249628915873,-0.4647160689859932,1.8468423796499716,-2.418455854436989,-1.3189053502157542,-0.9732642185443554,3.789269829771883,-0.44563051702337564,1.0826586035312324,-0.9754797274411625,Moderate
3.662818723851001,-7.721161040010779,2.7577333795733128,-1.2076991914420185,-1.3519732002692746,-3.123804629343205,-0.4514822165805794,-2.2095951277179116,1.4713881009187806,4.517180589911211,At Risk
3.7868310185794605,-0.7549335696650015,-2.231132620767273,-3.6932602705718964,4.353089573401981,2.887537679915849,0.18360310173998617,0.795539148248541,1.58996162623784,1.5110422714029161,Healthy
5.172185804198172,5.64078600885632,0.8467093520499196,3.1646070537377984,0.6989246064880117,-0.9814195382772329,2.550938335479702,-2.255486018641528,0.527857696925701,-2.1356817956229013,At Risk
-0.5676486146706021,1.031449976132638,-1.7703391762639782,-1.19364293249007,1.3646465435925914,0.6676656910337568,0.23428757833493474,1.019310383834473,-1.8087904319297379,1.119449687981821,Healthy
3.71977851000158,-0.9171276901837847,0.39937832096489445,-1.7890721687843865,0.41628309347859926,-2.0560365663641877,3.6847239569013284,0.8850452408611189,0.4341849507699642,2.3368528386936296,Severe
5.150116840062871,-0.012619349809906874,-1.6679676779159314,-1.438980156800795,3.1869161854677293,-2.320177398024646,1.6975701532123426,1.1250454152522962,-0.21640423477730497,1.3115705270836937,Healthy
2.7498038076091658,3.2201371257109983,1.2879906830832442,1.1558455082110912,-2.0480666778873315,-0.3491857705736201,4.251668133299594,-0.7633340927848589,1.5338401835679605,-0.41525346248569117,At Risk
-1.5417930349322335,-10.77515290525054,4.049171507682682,-6.184251994996834,-2.8641304620018833,-0.5623222841925509,2.007666725581594,1.3195004482366888,4.285351997201731,2.9963999654998164,Severe
2.4488637486188685,-7.554731763467075,1.7939011612518008,-1.8403171686466773,-2.4269789364914693,-0.9643769016040042,-0.48990772024772666,-1.6827812416698684,2.7798694813107554,4.430436600980146,At Risk
5.164632775070853,1.3234825680023807,-1.667416640530871,-0.14658237787910622,3.7090891608362995,-1.8424516098459869,1.9519590930601662,2.4585344182242483,-0.2830116601146324,1.8966225254108773,Healthy
2.034083841766518,-4.4413195416910005,3.310737394113879,-2.355284846268827,-0.06522931938437693,-0.3143019357922501,2.0938674052416486,-0.5811766922498407,1.0326961915410071,3.99794309762477,Severe
1.7229369590590822,-2.162950553558817,0.3216301122512335,-0.9535802004448044,-1.2632482339459439,-2.1119466279442825,0.11225645766327319,-2.310220340221091,0.3584945364991714,-0.2148559202289959,Moderate
2.7103210776814066,-2.7762577499344636,2.955684500291075,0.33357561984540984,-2.0540168813140554,-2.0982095474601636,1.546736648034875,-2.585858960827264,0.15573116910661766,3.2527530872933834,At Risk
9.969903622017465,-4.0713462287427555,0.987958389062212,2.2126372652232154,1.1493485393865122,-4.344754847042912,-0.8227355479050864,-1.8064623754203741,4.61669491637336,1.0988409331950828,At Risk
-0.962396899987815,-6.883502904009197,2.7936492995803857,-2.7219939122415595,0.3809670605145796,-1.3432748879535406,-3.1599589558826153,-4.257740946425302,-2.1049551007126883,2.2252217819671993,Moderate
5.975051749779197,3.744717616159237,-5.156919792814506,-0.7945962194332001,3.6711957493910155,-1.3682667404803872,-0.2417862322399178,-1.8367871098322532,-1.6717273708091074,-1.1764067025448632,Healthy
5.369003840099747,-4.380105642377067,0.6391671355738416,-3.5159088783420587,0.6369368717995791,-2.252547199172085,2.3788405551140386,-1.139118080784356,1.4368136181956035,3.0471791618195647,Moderate
0.2189075257204127,-2.6116903506220184,-0.4386246795727471,-2.9988726058287147,-1.074973588468192,-1.2453008580444238,2.580321605099628,2.424762190722959,1.8544744413185215,0.4174429233946384,Severe
2.5413856321987933,1.0089931397299527,-2.2737819647705444,-0.1138068172512543,2.76525487995243,-1.1011959759040113,1.097549302233303,3.2714311163942402,-0.9265167912226502,2.3081323990012526,Healthy
0.7565839646549497,4.579959106430328,-1.0129265363398727,2.759342239497908,-1.8133246815232904,-2.7717219984059325,0.7871142175726302,-3.169263364697432,-3.7790010755828876,-0.9317595573886592,Moderate
5.759323345618397,-4.161416255890712,1.7694151814907109,0.19680467275427294,-1.969193346392971,-2.6265886840231083,1.1206779952187025,-2.3606261181092743,3.105455110764927,2.5880721222484055,At Risk
1.6509329020336925,-2.5207079876932768,-0.12827833211086404,-3.7652272211152207,1.1818732334538087,-2.0872011508729433,3.155179206552225,2.0604924143915446,-0.5489977238877755,2.4755243372217173,Healthy
-5.605424817676268,-4.058114427452366,2.065105137689429,-2.065654506108825,-1.7539121791464964,-2.158630696568786,-1.9712784337661033,-1.7997926150034922,-2.59812047568303,-1.8464871830037788,Moderate
6.186734070365936,-6.872660526630256,1.1945116157331348,-1.2215250888230265,-1.6332220204710182,-2.269882688887709,0.6780159695195902,-1.580413472061384,3.313538961175472,5.4043582270114365,At Risk
3.1604342487528827,0.8659012232195102,-1.209493938128778,-1.2083728083651781,1.658069925768089,-1.4539323444116037,2.093269776059267,0.8279242104657794,-0.28803003743155164,0.5761792155133537,Healthy
0.4982326267864213,-7.297265315097222,2.8319870250404677,0.3367917929944,-1.2754161487566291,-2.3487439438406916,-2.128390313412393,0.35608571425192803,2.591330052704281,1.9939203957913376,At Risk
1.2610621146081675,1.6135502612079862,-1.8940561076294125,0.19327186726497403,-0.03897823753491991,-1.5480721572786915,2.693731743856609,3.3120589959794913,-0.4590205719774274,1.7297458121035467,Severe
-3.58212778557959,-1.234185694912526,0.8287335046101617,2.5956944018501167,-4.533352703554727,-1.9079457664521144,-0.351370561898233,1.6473264496308693,0.912877349597682,-0.6751747179899965,Severe
3.051252591515643,0.9252448887762513,-0.8009578266231105,0.34663119851249924,1.0923230325427686,-1.5154874612194063,2.2445646686848364,2.5457506279686895,0.9014014523461165,0.9184734664105807,Healthy
-2.899435641495303,-1.171737172073273,1.6210309654623392,-2.9185026061153616,-1.080580561283179,-2.174742251484649,2.0229790097732643,-0.7698356090675121,-2.340726967024768,-1.3300273780868765,Moderate
3.751073765415387,0.7432597982010085,-3.2014175318209013,-1.5628661382400484,3.499030052413609,-2.885152004666608,0.8229727187304332,0.9818456726554667,-2.9192918833799846,1.822221949788157,Healthy
5.481333525447884,1.8663274600317314,-2.7523394726303745,1.0447010906651566,2.0385999542116138,-3.8304625190886603,1.958491439118143,2.3801612056273207,-0.16117353198873663,0.7446889366837904,Healthy
3.471224337734935,2.0572152681322757,1.515520391375703,1.9419589046945684,-1.2489196184370255,-0.9446926009951857,2.3107387482674517,-2.050710673354531,0.6039688623577145,0.551708424395097,At Risk
1.2254780351782948,-6.554130024410288,3.2510293820091163,-3.088661681422917,-0.8330838233474842,-3.0534365216749233,2.172066694385694,0.819826700043501,1.7093842008099307,2.2350961288677182,Severe
-3.5473483454618577,-10.594092371521127,4.34141532414932,-5.6521053084358535,-0.1660458644256675,-1.4914413081176807,-2.112452641287552,-1.5837603396622673,0.21049016775412666,0.9069997066458977,Moderate
0.8818781952656445,1.8611840961449995,1.3389800410900226,1.1172254281872704,-1.1484638778479237,-0.4204813986224327,1.987686810717221,-0.6726037132039493,0.48303808420038874,-0.7189603358265049,At Risk
-3.916581684354018,-8.252517565686178,4.146174052639054,-4.18111873126832,-0.14500761594823253,-0.72367851055449,-2.4981112923410627,-2.582839711171608,-1.2293649396475947,1.075404519981229,Moderate
-2.410580234521275,-4.99936783514087,3.647858687239554,-0.4168649113522789,-3.0890813553026106,-4.691362946374281,1.8022647783846697,1.8777615881998142,0.08597265079971961,0.8546154475601446,Severe
11.148402875445248,-0.8752469884696884,-1.4967680891235147,1.0153817593954595,-2.225139362451719,-2.1058583886513356,3.664219844075057,-1.7938874280185522,4.919817076637303,4.303993855628148,At Risk
0.39953808286279313,0.2906611237990833,-0.707686856069986,-0.5174223855821106,-0.7523512366560627,-2.3058285710077064,2.519153478413373,2.0830098126147343,-0.6050639535665402,0.7904308968502501,Healthy
0.21189614778048693,-8.668777486598694,1.8199655228193565,-2.6992546770947525,-0.5863829126251444,-1.5724262219217031,-4.256865066695459,-4.221041145917759,0.6003002901829406,1.219846318046037,Moderate
-3.103465591929506,-5.48871087615188,3.118668457667126,-3.923284618301147,0.09776312117313446,-1.550112917814522,-0.873575691002574,-2.5286617329026084,-2.7374231289525244,0.855659834121115,Moderate
-4.895964783344788,-2.380761088138819,2.453574049406114,-0.8881747038784257,-3.716601267555468,-3.117543253464584,2.59026626816578,2.335919410663773,-1.1925092481349973,0.1395823097047566,Severe
1.3874528178872383,0.7461638883022623,-2.002892960566473,-1.273629033333676,1.038367949097214,-1.3358354477388927,1.7055265964212702,1.697332804770541,-1.1314853222830084,1.1414982847973445,Healthy
-7.50897156194476,-1.1712574605334913,2.82310916326744,-2.0451200876045883,-3.283198648109919,-2.25639304222457,1.3994276808984554,0.35822738379422714,-1.5508063416089959,-4.831215184761032,Moderate
-3.2301445196539103,0.705187940663545,0.7395933623804232,-1.9823683927591673,-2.5952246051696166,-2.3108969647300572,2.599858029939644,-0.42235073380153154,-1.042967171456573,-3.8497763695815697,Moderate
1.0279462346418309,0.9771867369828963,-2.233155988879674,-1.008833827158173,1.3397605114084095,0.6277623997417523,0.9432463422764331,2.136531850559426,0.017162048836374844,1.1032532573223903,Healthy
6.257901190169073,-0.13989375507037807,-2.9657238338475125,-3.509453605550033,4.977195929737492,-0.2785376511706601,1.1794925810736538,0.39396406094181047,0.1835854614674537,1.4760313376089524,Healthy
2.46356071823216,-2.030732684547152,-0.714302311254477,-2.6031011318786366,1.7785642085606235,-2.488122707927914,2.035886871362225,1.8229041627418325,-0.6757472262196628,2.138401100780658,Healthy
6.563477382127343,0.023393760396013537,0.10014918040149601,1.5291194417293226,-3.0345829064981897,-0.41551505645150244,2.674483171663497,-2.588894707983527,2.911983429973386,3.677010582353653,Moderate
-0.5201783774000297,-4.187086609301577,0.946540531527549,0.19407284299917427,-2.7604954611800845,0.46497964576312856,-0.9447814949842792,0.7629158388247219,3.6454688421790573,1.0328813125776086,Severe
5.904498453537514,1.608522617282367,0.5814009806752407,2.1869739609236385,-1.1661739171201564,-0.8924975119006392,2.2914663579852945,-1.3213048870867343,3.4482116763859016,-0.1889982996514803,At Risk
3.352984168108788,-5.158750318631525,1.3927280475871453,-0.8960750359664882,-2.271520281648588,-1.9715447895747267,0.9495650436606451,-1.256139268138847,1.877622975294364,4.159197285599736,At Risk
-0.7680910087203314,5.3293168759885265,0.734302618345837,0.8794114662160011,-2.4097293969975704,-0.8491341209646942,4.3086690220967485,-0.735010365619756,-1.1618398697008907,-2.584700245526772,Moderate
0.7003379662925504,-1.843115573249609,-0.08567910645074095,-1.1402944785743137,0.9380739444847526,-4.051863116933127,3.1958617147416537,4.7432486499221564,-1.9538377398135087,3.909103942798377,Healthy
1.1041237591113373,-10.41868012973251,5.925751738570252,-3.7283607604142603,-0.6694749160351451,-2.909499684190397,1.606949602296806,0.6971121288159252,2.4825302423624755,4.4806052479007725,Severe
0.22307138945447968,0.6417209754738334,-2.5784092669222014,-2.8516509491867907,1.10659544089768,1.035968007353227,-0.11026439752754813,-1.2350370200284981,-1.3066978632853319,-0.3158995295985412,Healthy
-0.15008105630831794,-5.385708004019976,0.06427113637803683,-5.231072680519189,-1.116082834966114,-1.7500533311006619,0.2602494350320532,-1.4042445525272296,2.188209547113771,-2.652296928823831,Moderate
-3.6990087437178403,-6.962578694143663,3.5074862329759227,-1.8186946126616008,-5.390346676075692,-2.723235422021068,0.9617629638805048,0.2790639769545211,1.9768247828624788,0.5232450733749503,Severe
-3.87249839574501,-7.124049940879352,1.8382686527701806,-1.2098919109692958,-2.759748347476968,-4.757157746451632,-0.27885605219331566,4.478810504109866,2.5316677085079373,-1.7506764474406293,Severe
-2.8091605089089864,-1.5166621655920787,0.5463376756975311,0.5564934079999433,-1.3878415266336797,-4.604474035874727,3.4817522614369407,6.661527220808583,-2.785674860866376,4.406995516197112,Healthy
1.2169414635952223,-2.9894081787222726,1.358713301318661,0.3425099253823847,-1.3360068282098658,-2.121541928486719,-0.04930197783228274,-0.9634963048397782,-0.019803898099401973,2.2668576033877756,At Risk
8.854963648456966,0.7183422194869635,-1.9584502480698278,2.257533995181814,-2.3536192422255575,-1.3009307382719542,3.189827549311401,0.41758356976391653,5.645524284057087,2.220696231390297,At Risk
2.651972369834397,-1.8702910389864507,-2.0151743326129834,-2.672212098700366,2.2940192965118236,-1.667611428993221,1.0944155932831094,2.051274784175065,-0.4049532218181773,2.1695459789271085,Healthy
0.376585980720359,-0.2550148066589539,-1.3524388573405322,-2.921742222534915,0.8633675187354398,-0.5262627111663932,1.8452813675969684,0.7505403055917977,-1.3882112090240712,1.2098372724774349,Healthy
3.901966429013017,-2.932140084642039,2.6627684216882637,0.7407756459467473,-1.1901786844180466,-2.242259843532689,1.2052120999609213,-1.185478064768093,2.5848257173052422,1.2588886356572022,At Risk
-5.212324539625342,2.761815507570378,3.7217689888690515,-0.32869648225380477,-1.896539739246834,-1.0389006663779348,4.921108248970145,1.9158167452661332,-3.2355082948081515,-0.4020758699946385,Moderate
-3.637228844538726,-5.275180974120266,2.680695334453887,0.0234545744110366,-1.718163242644596,-1.1518143671019851,-2.012351301262803,0.5368288933229142,-0.29282251050199104,1.7511825706452717,At Risk
-0.7463879854329255,1.637015059930919,-1.7443337223406044,-0.3778866770362195,0.6893919438193149,-2.248013435920851,1.7907644667496765,2.304416452008906,-3.7345124562634653,2.0130536582372613,Healthy
3.6430643823636695,-0.4216683464144003,-0.3950842223905824,-2.331629231667928,3.8714816419391616,-3.6608750566657076,3.0434318464780157,1.943819079670338,-3.2770115667940307,3.3674441463893263,Healthy
0.7122602627051733,-3.6330944535535514,1.5216213860628778,-2.9529602960716677,-0.07893027631462846,0.42009932318958243,1.3566349464419314,0.2645797632106148,1.873967456214451,1.4280341474490847,Severe
7.685910892563545,3.325738729174903,-6.418645721226695,-1.630359515651468,6.580437067196575,-0.8285588153299359,-1.6748766340488057,-2.0056098251913186,-2.4849774408457854,-0.10009144334474351,Healthy
-2.357529282454181,0.24714645920897077,-3.023281734163782,-2.048227057170293,-1.8800950945962025,-2.72833727227007,4.0314822249350275,6.1859650970338835,-0.6941457415300851,0.9381320227031599,Severe
-1.6173718709535012,-5.5206532578639385,1.4085978037107278,-3.883613749950702,-2.0451006693629603,-1.8364531354907443,3.0241638904627726,3.183064519835771,1.2578705661263554,2.680563691761413,Severe
0.43968035447476245,2.01478818840277,-2.9276677346130278,-1.0858793669536153,1.0286688801188082,-0.9620398060829661,0.26545594478789725,-0.3772363663027132,-2.838504340398538,0.05286542217334733,Healthy
-0.6153357461130824,-3.260824047826566,0.21311086272801805,-0.8927779266133494,-0.6399551051527839,0.2993603211562337,-0.4114161168906425,2.019091223353054,2.3175099305523923,0.8579068633208516,Severe
3.4395237910473373,-1.05025418537358,0.2660857700040742,-2.635630434607788,-0.21323551036125155,-1.3577542211026639,2.224452307110115,-2.707192075569643,0.222630049458856,0.3799711874662497,Moderate
-3.356714308733988,-0.2774320363738176,1.9395343877808595,-0.6298985196998529,-2.585287224429658,-0.9208348896174166,0.5705649000282561,-1.686015382610599,-0.4488545936571875,-3.069089018823955,Moderate
-11.122825018960055,-4.422104945781389,4.456116691733809,-3.491273853790135,-2.966680090083083,-2.030914532386038,0.28043991882829045,1.5602619976527885,-2.611254747866805,-3.7135985891453434,Moderate
